message hex, ciphertext hex
0xCDE3DE8688,0x6297825BBE
0x552DEE726A,0xA90EDEAFA7
0xDAA0461212,0x46497DFC6A
0xC63BD8C44E,0x35DF390AF1
0x82977972EA,0xCBF159B630
0x505391A96A,0xD11AF58F07
0x8F11106DF7,0x83C8F122CC
0x529575A4A3,0x5A3870C049
0xDEDCAB970B,0xB2BF386823
0x36F542766D,0x31B6B0C8EF
0x6D0747D252,0xEADA537747
0x5C35C25C8A,0x16FE152053
0x3A77EB9D04,0xF07997ABC9
0x48B162FDB3,0x0C2054CAE6
0xDCBBAD3D08,0x72823D53D6
0xD145C308A8,0x9BF34C5A28
0x4CCABDD4EA,0xF142EDCBBB
0x662E7F511F,0x094F66F579
0xCACAA5E571,0x8314ED8432
0x48CB82A9A9,0x4709AFF82C
0x21FCF5D641,0x95E1FCF9E5
0x372F61DA80,0xB6F70C85B4
0xDD373106EA,0x8BB67A6C82
0x801520E3E1,0x9605DEDED6
0x66A0F5B72F,0x920D34EF9E
0xBA47BE6FE4,0xB6FB5C3C7F
0xB403F6EC39,0x528A346B01
0x77F61CE9A5,0x1DD4B83653
0xCA8D4F9CE1,0x187E8AE71D
0x86E248DF93,0x422BC697B1
0xEC5561CBB7,0x439EC1CD97
0xF14823D9AF,0xA108DCE87B
0xFD32DD7C11,0xA41E7F7AC2
0xE5912BA77C,0x52E092EA37
0xED0E4B78EB,0xC284A09D4E
0x04061ECCEE,0xCF8C026C49
0x8095635810,0x217CF93D7A
0xF5C333C23B,0xE1726F6CF7
0xA1C5B7C4C5,0x6AC8D8691D
0xB64F512B00,0xF9E82F83AF
0x05724AE3CA,0x339A656858
0xAB9FBD2461,0x53C8CB65ED
0x33A4368C74,0x87F21D98C1
0x431EC41299,0xE9645EA693
0xBC4BF52273,0xAC3AC8F84E
0xABD08599C2,0x5432B3D1B1
0x574972F2A2,0x6FE5C437C1
0x51080F84CD,0x2657FDBD3C
0x66EBE28637,0x435F3A0F0D
0x97A6FBCB69,0x9223B5DB23
0x928F7321F5,0x3EBC45B63F
0x7834E0963D,0x90E09999F2
0xC3444A23B4,0xD75D1F7805
0xD2FD30B6E4,0xEF2B95F979
0x630FC4C6D8,0xEA7C6D2EC8
0xDBCDDDBCBD,0x98E3FC76F5
0x5EF8666A2D,0xC93B936508
0x9C7B08F1F3,0x9C160B6C53
0x14AD725C17,0x04BAF73399
0x23607F9392,0xDBBC127FC6
0xB253E5DDBF,0xD66B961D0E
0xEC6154636D,0x912499D021
0x8291E5ABFC,0x24993381B6
0x3FF9336FB8,0xC19C7FD0B9
0xF5690548E4,0x6462CB382D
0xBFABAF4CF0,0x96FFB5339F
0xF44BEC32B5,0xBCC70201E4
0xA048F7ADCF,0xB67FC03C37
0x1C7C5603C6,0xB123F21A24
0x42E531818B,0x49589C7C62
0x17CDBDE125,0x7072C33D0C
0xA00781E075,0xADB024F3FD
0x7FC1118D28,0x2B57EC2FCD
0xE79D3CB2ED,0x85E273A44D
0xD1349577AF,0x9941D29A57
0x264CB992F3,0xE6DEF9D5BC
0xB470C52FB4,0x4033C97483
0xDF148CEAE7,0xF7AD50985B
0xA00EB8EF37,0x6A8558A51B
0xE73A1CEFB8,0x6C6728697D
0xBE0D6E37E8,0x6FC03EEBD4
0x8DB50C3BEB,0x3D74D9A1B8
0x3B8EE258AC,0xF2F9CAEE65
0x451CF07047,0xE9F867B366
0x079C9A773F,0x78245F583A
0x4E32E8C43F,0xB7575AF92D
0x9620224CBC,0xDF4717A88A
0x45706A8227,0xE197CB8269
0xAB56F64D79,0xB3CD0C0171
0xEBA461964E,0x386033EAAF
0x96D5D1DCB1,0x9CAA309845
0x96BEB02524,0x4A52110A91
0xF02F710648,0x7C6B8EBF18
0x0AFFF0B7B4,0x3230150EE0
0x6AE7CA2410,0x3DA363BA84
0xC9B7061CA9,0x4ADCF4ED90
0x657DFC7394,0xDD0ECE2685
0x9DA7523EDC,0x83215B9A24
0xCA05743646,0xB656D36C71
0x7A3CD17DD7,0x12B7FCCBE0
0x56BDCDAC29,0x64CA9B3D83
0x261C150DCC,0x3AC718052E
0xD00B65C61D,0x261D9F710F
0x03059D7C03,0xC84C7A574C
0x3C605AE691,0x970E616F6D
0x03650DC5C9,0x3AF1FCD793
0x4218B51D8F,0xD609221376
0x59723529DB,0xCC91AD6DC3
0x862E53EECC,0x0599DF9F6C
0x899717798B,0x69B2E88013
0xFB69CAC981,0x715BD07691
0x6CBEE33F2E,0x9D60A1AF21
0x3FAF9255F1,0x1560699646
0x806F4071CF,0xB75A76150E
0xEDDFA05E8A,0x5E4CA0A234
0xBA2EBE906E,0x52ECD8557D
0x77E9CD6A4F,0xF525B37310
0xB335E7E65F,0x6E6A743ABD
0xF8BFFEA671,0xCC2729FDFA
0xBEA46C0A44,0x13C0989652
0xB014EDEB47,0x3800051323
0x6A8AC556F5,0x9CF01C8B2B
0x4AC3A5C8A9,0xBD6641C591
0x78D6D381B7,0xFCF364EDFF
0xC117499A34,0x59EC047160
0xF86DEBBB01,0x3370F2C133
0xEADB413DC9,0x2C89AEFEA4
0xFD1A453AB7,0x2DA49F0413
0x61640CF124,0xAA55D15453
0xCBAE6FCBC2,0x338ED367F4
0xC8F291470F,0x1F14E1E5F0
0xFC43EE9178,0x54434C373F
0xCC50649B2B,0xC180252D9D
0x15AFF6FA54,0x9D75946939
0x26C0D8E683,0xC57FDA738A
0x11967CF624,0x74D22137DA
0x98E1FBF717,0x64EC0020BB
0x3E6EE56B49,0xFE1F16C5D8
0x3A5E24ED29,0xEC811372B0
0xBCB8FEEE8D,0x732EE092BD
0x208E8AA0D4,0x6970968D13
0xF314D67DAE,0xEB5DD96700
0x10A4A10A31,0x9786B91661
0xC0625CB4A7,0x93F13917BC
0x0C6E4B714C,0xA64B6CCB43
0x897C80DAB6,0x401CB3C8FF
0x7550E3D1A9,0x436DF02080
0xFB7CC60A7C,0x039615335C
0x92B3E7E229,0x875C393D8E
0x0CA892E928,0x16EBBA7525
0x8E697B86B5,0x1A15FF3A15
0xBED12D8A05,0x47F2B28227
0x38BE71B46E,0x095265B2E5
0x520F2F1E3B,0xB6A99FF70C
0x9B52A4793F,0xD82A867705
0x601CFD9913,0xE1311ACDA4
0x466456C46A,0x27B9E4EBC5
0xF1CF618A63,0x4BFC221FC6
0x39FB5E9CD9,0x555D24F77E
0xCDBCE1D090,0xE143F70EBC
0xAA429F4386,0x8BA42144D1
0x590E15694C,0x1B08D5ED27
0x4576D3D629,0xFFB50BCC2C
0x5AB59A41EA,0x4A29C63A2F
0xAECA870972,0xB15F2A6227
0xFA43C824AC,0xF395F5334B
0x43C173F955,0xB637C5BE9C
0xA1738221D3,0x9C97657805
0x237CD61C31,0x065D58AA40
0x667F59CE3E,0x7355D11E4C
0x6CDCD28C9D,0x50EA1323E5
0x55B12F3971,0xB2A2B70D59
0x35C74251BF,0x806F0B943E
0xAEDFEC9907,0x781CB2C9FA
0xE116C2E967,0x55B1CDCBED
0xB219DFFFBE,0xCB1F8DC240
0xA76860C6D0,0x240385F933
0xDD32851DC8,0xA2CF89E500
0xD08ABAD5C3,0x503CC9A7CF
0x8B6E0D12EC,0x183D6B2AD0
0x7511364EDE,0xBFE64070FD
0x430BCDAF41,0x401040A809
0x5CAAEF4CBE,0x8C2A853C78
0x8B0B526585,0x8C2761BBD0
0xCCDDBF4879,0x6B0F818DFC
0x3FBFB03D1E,0x56A2990433
0x6DB18AC252,0x6374679744
0x1B9A7E627C,0x273B08E5A7
0xED5D4DC576,0x5B0635D499
0x7A0699BEDC,0x2BF701C7BD
0xECF7539DB8,0x117B6761DE
0xA2344BD162,0x043D88AFD4
0x55DCA47922,0x18475E0711
0xB6D97FD36F,0x97AEFB7DB6
0xF0D85215CE,0xE3D3F3E76C
0x5E2CE8AB06,0x89C7BF36A1
0xA4BA744AA2,0xEAF5B9A4A8
0xCF696E797F,0x54E8713F4E
0xD62579FEF5,0x8AD489C1E3
0xED45C4B2E9,0x3B562128A7
0x860654D7CC,0xA4A61B1799
0xB3A5D28DCD,0x75E9AE3F37
0x56C7FA1825,0x648DFAC283
0xA205590D73,0xA5B73D3C95
0x5D44613796,0x9F648267AF
0x9038D46274,0x21B7FDBB34
0x38803E1750,0x494A71AEC8
0x50B891F471,0xD1F390A407
0x8B8BC1DCD2,0x28D00814B5
0x3A3D3A911B,0x26ACBCC4BA
0x9122FEC061,0x9DD6705008
0x11E675A59D,0x60AEEB1022
0x049A851958,0xCBAD9617BA
0x7DDBF6F966,0x03F6070FB9
0xE554856DAD,0x5CB3E3DE20
0xEF062263F0,0x889A80F729
0xDDA3AB841A,0xC8F00A61F9
0x27B8F1EBCE,0xD55FA5699C
0x951CB68C46,0x333F96E125
0x4D20CAC6EA,0xDE43C7ACD0
0x29CAB60FAE,0x807B5CF67D
0x5D35FA5158,0x9172F32EF1
0x195E5A39BB,0x9444271386
0x7644623D7A,0x72FABB13F6
0xB11A1BFD73,0xA969742A05
0xE742A7CB2E,0xEC619A23D1
0x549D342088,0xB59CA60087
0xA0EA6B37D4,0x87A2631259
0xDCB10A3471,0xD8D8823D46
0x80A755C7D6,0xA050F810DC
0x59724BBDC0,0x366F457DFB
0x938C65FFE2,0xACB14FD163
0x78307E4751,0x5D9727B92C
0xB9ACA90176,0x727ECEEF7D
0x554C00BDAB,0xA5863ECF12
0x62502DCD37,0x95FD46A3A8
0xC54E634AAE,0xA89AA53018
0xBB185A9C63,0x3AAFD7A36F
0x9025ADB2FC,0xC101E25504
0xC315F20AC3,0x9AD529A513
0x0B22737FA9,0x1A9241A05E
0x5DEDA3D012,0x27704C659D
0x92C9C2DE00,0x902051FD01
0xC91A8CD72D,0x2C4FBF7CB7
0x1321C04E02,0x23A308EF3B
0xDEBA2587E5,0xA3439B5475
0x7445021387,0xF1F9FAD153
0x87CFED0ACD,0xADC81041CE
0x743DC59FC3,0x607E384322
0x0881097A1D,0x7690821B1C
0x694BA3C799,0xE58BEF134E
0xF285A2F7C3,0xCFF2900CD9
0xE505FA22EF,0x91DD067804
0x0FD902B422,0xE95302A4AF
0x052D5151BD,0xCA7DC47734
0x10358D02BF,0x17BA5AB1FC
0x9EAFA9CF71,0xAB30A26210
0x0EF00C5F55,0x4F1CFA48E3
0xD816BC89FA,0x8B1E824839
0xD2666CB156,0xB0C5868DE4
0xE4BE4021DD,0x06ABEA61AC
0xECF8B4E626,0x2D59EC09D5
0xBFB5D1B740,0xFBE7DBC9B1
0x89006521C1,0xA047575272
0x15A8454C7A,0x659C128D7E
0x1A25664B0B,0x438C536F49
0xC318A16C59,0x2C28E5E13C
0x8819120F92,0x4D070B0258
0x6F3F14B5DC,0x7989A59887
0xE4F2B50F0C,0xA49ABEAC45
0x48B8388B77,0xAFD3D5C3C9
0x0FE967E3C6,0x7BD4050224
0x9367B8A66A,0x80D00D49EA
0xD5ECAA1BFD,0x422BF2D2BD
0xF030ECC307,0x43FD95BBB1
0x59946365C4,0x523C667C28
0x66C4186D57,0xBDB73A87BC
0xFB38E8ED1F,0xB2A00AB9D0
0x8AF75ED1A5,0x61B0D8FC9A
0x4EFA35EF22,0xCBEAB81D9D
0xD6D229A1CF,0xC5801A14B4
0xED55C1CD57,0xC5C96FD13E
0xB1FB835351,0xBD313BCBF6
0xF442A656C9,0x747A44CDFF
0x84918A4CA7,0x6CE84E51F7
0x98D1BFF1FD,0x639D27D615
0xA65A50099B,0x1A914722DB
0x2656DB0C61,0xFD95ACAC2F
0xC2B2F25C34,0xEFCA410EDB
0x0DA05F262E,0x7447EE4E92
0x828BEC289D,0x9509269D59
0xC79378F957,0xF9D837B066
0x15F10F7D44,0xEB13883FA6
0x39B5F37BBE,0xFE59D03EC2
0x128D24AE20,0xF475CB42CC
0x35D1F84F0C,0x6A40284E4F
0x3FFD8D7E68,0x9A33150C04
0x56A3D4C4AD,0x95FD0292D9
0x1B42D3C67C,0xE0141E37C7
0xA0B184E979,0xBE4A5C3182
0xF9C50FB9D7,0x963FB2DD5E
0x38AED7F8D9,0x081D005894
0x6EF07EC416,0x9CC841F991
0xC30698A402,0x41241F92ED
0x21D97440B5,0x3A5A293C9E
0x0D4A0F5941,0x0A7DC3AF8A
0x45D58947E4,0x3AC5B11BBB
0x5C7EE0F065,0x637D9DEB03
0x14871785CC,0x4AB1CD6C41
0x0471FC5B46,0xDEFA9F67E6
0x338153883A,0xC8B04EF11E
0x585779267D,0x40E381688A
0x949EF074E0,0xD36004E300
0x1825DAC791,0x28A23EE232
0x71213AEABB,0x00B2CF070A
0x03B2DCF4E5,0xD5A1204F04
0xD3459C31A3,0xAD7FA7B77D
0x5C3E41042F,0xA44C0D7AD9
0x670ADDB434,0xCE34172367
0x1AEA11CE10,0xCF20A94769
0x38310F7340,0xA3418230B9
0xCB45B208F1,0x516FF4E828
0x48BFD9469E,0x138B234117
0xD82DB7DB37,0x6A2EF390BB
0x99139A43CD,0x2193C4EB0A
0x4353F050CF,0x8D1B77397A
0x63CB7C3DC6,0x5535224B13
0x08B3304249,0x89935A3986
0xD1488F7710,0x3BB88D5760
